Unhashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2
f2792e53-7011-4130-ab4b-d753b7f0cf7d	25.282944	51.508120	QAT				Fereej Bin Mahmoud					
f284e33a-8c82-4cf8-8d7f-b05a3ff05d3a	25.231645	45.250408	SAU				Shaqra					
f286880e-2fe7-45af-adb3-744f0ec3b914	24.979407	55.157622	ARE					Dubai Sector V				
f2889358-7164-4dbf-a0a4-a4f99f9633b8	38.430971	-121.383660	USA	060670093231	Elk Grove CCD	Sacramento-Stockton-Modesto, CA	Sacramento County	CA	95624			
f28aa42a-c6aa-4a8d-843f-ed223c806afa	39.735830	-105.117440	USA	080590109021	Northeast Jefferson CCD	Denver, CO	Jefferson County	CO	80215			
f28c49a8-57a8-4dd3-97b7-c7d321627b61	38.327791	-85.405683	USA	211850305023	Pewee Valley CCD	Louisville, KY	Oldham County	KY	40014			
f28dbe2a-fcbd-43d6-96ac-3a1660b298c0	24.657060	46.690559	SAU				Al Riyad					
f2922af4-9995-42a3-9074-cdee495b0b26	22.598561	53.989425	SAU				Udayd					
f2947754-178c-47a7-be8e-787b1a5e733f	36.721511	-4.437399	ESP	2906707037		Malaga				29007		
f2988336-b11b-4aaa-9fa1-653a88913318	25.268454	55.310746	ARE					Dubai Sector I				
f29a6406-ae9c-4c52-93e4-f84bfd4eeca5	24.983807	55.139441	ARE					Dubai Sector V				
f29b234e-8947-4c53-a29d-0741709ca37f	25.273838	55.317948	ARE					Dubai Sector I				
f29f2439-b84f-4e6c-9d26-c1c3d5a2e180	24.456715	54.389283	ARE					Abu Dhabi				
f2a2c5a6-47da-4c06-947d-cd0b0e865a6c	25.276930	55.310268	ARE					Dubai Sector I				
f2ac7eeb-503b-4080-ad55-ec008238337f	26.312609	44.799381	SAU				Az Zulfi					
f2adeb8f-63d1-421f-a8e2-60637f20e76c	18.226866	42.494475	SAU				Abha					
f2b10b4c-a9bf-60b7-2cfd-87b0fd0643ed	25.222351	51.475718	QAT				Fereej Al Asiri Bu Hamour Mesaimeer etc					
f2b1a059-091d-4162-8d5c-bcec3de26d63	24.437791	54.436343	ARE					Abu Dhabi				
f2bc156e-35b5-4e22-80d6-166ae67a3311	26.145612	51.203888	QAT				Al Ruwais Madinat Al Shamal					
f2c7932c-3fdd-40a3-ba3f-db0e6c31e8e5	25.264729	55.324977	ARE					Dubai Sector I				
f2c9a376-5d70-4102-9604-1f505f139d34	51.912202	4.502634	NLD		05991087	Rotterdam				3071		
f2cc1d63-a98c-4131-9f45-3a8fd0a8601a	24.348677	54.500679	ARE					Abu Dhabi				
f2cc81dc-9783-4c4d-9134-255bfbdb1230	51.480982	-0.202278	GBR		E01001881		Hammersmith and Fulham			SW6 7		
f2cf9c4c-f839-490b-8a66-e3212e3573ec	24.635261	46.561112	SAU				Al Riyad					
f2d1cb34-9744-4805-85d0-9092ab1de334	21.381760	39.881790	SAU				Makkah Al Mokarramah					
f2d52a39-f5f9-4a80-b49c-d6472d7d5dce	25.166553	55.429356	ARE					Dubai Sector VI				
f2e0e447-d3d9-4343-bc61-7915f0ae4cb1	24.985018	55.141546	ARE					Dubai Sector V				
f2e2a1b0-17d6-4cad-b691-f8ac0d22e25a	25.253226	55.305408	ARE					Dubai Sector III				
f2e31f86-83f5-4eed-8ba4-024f606cde74	25.255450	55.296206	ARE					Dubai Sector III				
f2e760ce-4b25-423a-b7db-6b8fd07488c6	41.911556	-71.093950	USA	250056138002	Taunton city	Providence, RI-New Bedford, MA	Bristol County	MA	02780			
f2ee0283-5ea0-4d84-abd1-c6aff7cf1a6d	25.271556	55.302144	ARE					Dubai Sector I				
f2eed948-087a-4df2-8b71-6b9fe994103f	25.127731	55.137271	ARE					Dubai Sector III				
f2f19578-c3da-42b2-bc8a-4def8fa94670	25.393010	55.433210	ARE					Ajman				
f2f47e10-fad6-4884-bf81-98ce3800f4c9	25.247955	55.278230	ARE					Dubai Sector III				
f2f69daa-15af-4807-b9d2-346d93b373ef	25.274462	55.322047	ARE					Dubai Sector I				
f2f6bdf4-0320-4fe2-8805-f5918cee4808	25.230578	55.280971	ARE					Dubai Sector III				
f2fa4867-f383-425c-86ce-428ed5f9b325	51.606521	-3.031739	GBR		W01001620		Newport			NP20 7		
f2ff24e3-8b95-4c66-902d-18943c8542f9	26.441205	50.085145	SAU				Ad Dammam					
f3025862-602a-4710-81eb-bb351ab86176	45.352390	-73.707257	CAN	24670105	Châteauguay	Montréal	Roussillon	Quebec	J6K			
f303d607-0fcb-4de9-aa75-5c46c9c34851	25.461257	51.394317	QAT				Al Kharaitiyat Izghawa Umm Slal Ali Umm Al Amad etc					
f30b2ce0-d525-4870-a119-5a41665a5446	53.999351	-1.508438	GBR		E01027648		Harrogate			HG1 4		
f30f5ea0-9d4e-4546-98ce-91bfaa56d6bb	37.677202	-120.943536	USA	060990009132	Modesto CCD	Sacramento-Stockton-Modesto, CA	Stanislaus County	CA	95355			
f310c3aa-62e5-499f-9a87-398712ed8fd3	11.100673	77.033474	IND				Coimbatore North					
f311dc62-5e74-4c21-8d9d-8a9c27e29b2c	24.360348	54.471240	ARE					Abu Dhabi				
f3120cce-46d8-4638-af3d-3a94fed6980e	41.978056	13.408358	ITA		0660200000008	Capistrello				67053		
f31585a1-afa9-4b46-bbdc-7ad1d2ce2cab	43.811253	-79.188061	CAN	35204725	Toronto	Toronto	Toronto	Ontario	M1B			
f3159d58-b910-485b-8130-acb8d6c3d1ff	24.350868	54.486723	ARE					Abu Dhabi				
f316d585-b082-4333-9775-05fe03a0b0f8	43.598873	-79.716632	CAN	35210245	Mississauga	Toronto	Peel	Ontario	L5N			
f31ad99c-9ff5-4bf6-bf92-b7f075073cb0	19.120058	72.839936	IND				Mumbai Suburban					
f31e8cb7-d4db-44db-b96f-3f8b0536419c	24.346008	54.496005	ARE					Abu Dhabi				
f32226ad-7b18-4f88-9206-4005999acca1	24.926373	55.104954	ARE					Dubai Sector V				
f32264bb-8e3f-4a80-85ee-70c5c0870dc7	25.318570	55.385896	ARE					Sharjah				
f322d43a-a765-4727-ac63-00d34966188e	25.335361	55.424769	ARE					Sharjah				
f324ca77-a8b8-4ec2-93c6-7ffe9d983ec2	25.204414	51.431036	QAT				Industrial Area					
f32598d7-ae32-4d1a-ab06-ee0cb7e9cb10	25.240131	55.309844	ARE					Dubai Sector III				
f32d0e8f-e710-415f-bf67-e493d5a9b145	25.067250	55.245449	ARE					Dubai Sector VI				
f32df254-5b39-41b1-9ba7-4545fc761627	18.549168	42.045459	SAU				Muhayil					
f32e19e3-0169-44c1-a514-b94201ef2443	32.584538	-97.374132	USA	484391110211	Fort Worth CCD	Dallas-Ft. Worth, TX	Tarrant County	TX	76036			
f3369d0d-98ad-49e0-9e19-bb54ec0d8f53	18.810714	78.864834	IND				Jagtial					
f33923d9-aa4a-40b5-8440-1be194b0c46d	24.619267	46.739485	SAU				Al Riyad					
f33e45f3-b7d9-49c1-9d62-d9a9c19d62e0	25.363735	51.559343	QAT				Onaiza Leqtaifiya Al Qassar					
f33ef92a-5c25-4c65-aba0-e4997a749192	25.122676	55.374453	ARE					Dubai Sector VI				
f3426ed6-8bae-4572-81d1-e0f8eda320c3	37.750924	-97.821951	USA	201550018002	Ninnescah township	Wichita-Hutchinson, KS Plus	Reno County	KS	67570			
f349e66a-785d-4971-ad63-03acbd4676dd	40.712242	-74.006742	USA	360610031002	Manhattan borough	New York, NY	New York County	NY	10007			
f3508a33-c952-48f6-a998-d75742dc2f76	50.199165	2.879975	FRA		622590000	Croisilles				62128		
f3512ee1-a60d-4c40-95bc-e510a3d35826	25.139968	55.249383	ARE					Dubai Sector III				
f35197cc-7ffb-41ca-8ee1-cb97dc08b521	25.369760	55.416214	ARE					Sharjah				
f35286cc-152d-4cf2-baec-6c4ae46b06f8	25.227372	51.430420	QAT				Fereej Al Soudan Al Waab Al Aziziya Muaither etc					
f35553b2-0af4-4e36-92e4-64b54b0ab473	24.819436	46.640932	SAU				Al Riyad					
f35c7a17-8b97-449a-82e0-f0c597bf12dc	26.312175	43.970654	SAU				Buraydah					
f35fdd66-381c-4ac6-a3e0-2d505522142b	24.957761	55.054881	ARE					Dubai Sector V				
f3687b83-c2c4-4d23-8899-8cce3142f11a	25.291452	55.405245	ARE					Dubai Sector II				
f36a4fd1-e008-4c2f-b600-c2fa1856d960	41.880044	-87.629943	USA	170318391001	Chicago city	Chicago, IL	Cook County	IL	60603			
f36ca39e-aa41-4203-82ab-6661e1b3459a	24.811337	50.741848	SAU				Udayd					
f36e43ca-dfcb-414a-984e-8079b5979064	24.328558	54.537378	ARE					Abu Dhabi				
f36fd952-6f8e-4103-87c1-daf7b4121d59	25.335164	55.494525	ARE					Sharjah				
f3711680-33e7-4a32-ac0a-6313e577c207	43.324403	5.440938	FRA		132130607	13eme Arrondissement Marseille				13013		
f372aae7-24cc-4367-8c0b-dbfcc9f2da2a	24.038454	53.888229	ARE					Al Dhafra				
f37cad56-1a9a-490b-b2e1-a6fee9809a49	24.601049	46.764715	SAU				Al Riyad					
f37ec9fe-7f53-47b3-8f3b-1259cc1e63d5	25.229932	55.422521	ARE					Dubai Sector II				
f37edac8-2a1a-4122-a115-f86fd7714007	13.079618	80.176335	IND				Ambattur					
f3824736-204a-42bd-b716-901660a612bd	24.499669	54.387057	ARE					Abu Dhabi				
f3831a27-81c4-4e02-b0cc-8323a0d26133	8.286212	77.890854	IND				Radhapuram					
f385bedf-4db6-4d90-b381-c5ba125f7dca	52.116452	5.303476	NLD		03420802	Soest				3769		
f38682b7-1760-4070-b46a-636824a5b040	24.436209	54.399094	ARE					Abu Dhabi				
f38df2f2-ab89-47dd-9320-2aa1f4c586c9	32.668682	-97.366674	USA	484391057012	Fort Worth CCD	Dallas-Ft. Worth, TX	Tarrant County	TX	76133			
f394ff5e-e34a-4789-8e4b-5f68e8666bb9	50.049507	8.598559	DEU			Frankfurt am Main Stadt				60549		
f39d6c70-7e85-4ac0-9c1a-a09453d4dff2	25.094569	55.177643	ARE					Dubai Sector III				
f3a08f49-bf86-4a82-8332-f6f88c3a918d	53.411627	-2.329303	GBR		E01006101		Trafford			M33 3		
f3a0aaab-e58f-4e4c-b5f8-d42c75a63d36	-5.207952	119.392629	IDN				Kota Makassar					
f3a932e6-59c5-4472-8cc8-ce957aaae7ac	25.260405	55.326680	ARE					Dubai Sector I				
f3aa0276-cf19-495d-8796-db917296b117	45.470151	4.408846	FRA		422181805	Saint Etienne				42000		
f3aafeac-6d35-4a32-92f1-14298be24051	15.413627	120.601456	PHL		RP036905027	Concepcion						
f3ab91a1-d442-45c4-b2c0-d7910f120d91	24.417129	54.610974	ARE					Abu Dhabi				
f3b3aab6-19e7-48ae-bcbd-79810e4742f1	26.390182	50.065386	SAU				Ad Dammam					
f3baedd3-33d8-459a-919f-2c23548d4a46	26.086730	43.963637	SAU				Unayzah					
f3bd9f90-4a17-49c6-89dc-b344b2bff3a3	25.237058	51.453125	QAT				Fereej Al Asiri Bu Hamour Mesaimeer etc					
f3c380a4-1ec8-4903-8537-df68d419b4f4	21.266212	40.419561	SAU				At Taif					
f3ce8d24-1b38-477b-97fb-944229ff8668	25.337191	55.405874	ARE					Sharjah				
f3cedbc5-f3fc-4dbd-9498-78cddeffbc39	51.555114	0.081791	GBR		E01003686		Redbridge			IG1 1		
f3d78101-bb05-4a0e-a0a5-62ee886fa7ae	24.544281	46.704430	SAU				Al Riyad					
f3d88e4c-fbfe-40bc-92c5-29401073d97c	24.319376	54.555151	ARE					Abu Dhabi				
f3dcbec2-db2c-48d6-a8df-baac72df3776	51.548430	0.146795	GBR		E01000017		Barking and Dagenham			RM9 5		
f3e8b1e8-ce82-4ab7-862e-43247ad76410	24.355685	54.486423	ARE					Abu Dhabi				
f3eba89f-b4e8-4428-bd38-7f8aaf36416b	25.390349	55.424670	ARE					Sharjah				
f3f3a66c-12b9-45f8-8318-d449c42b7b11	24.199345	55.774717	ARE					Al Ain				
f3f4f14d-a3a0-4556-9934-e2dfece1faa1	30.030342	31.363600	EGY					Cairo				
f3fb9135-3289-44f8-a33a-bb4a1309ea01	28.502559	77.317735	IND				Sarita Vihar					
f3fbec0c-2104-4304-906d-649da4a00de6	46.785185	23.602921	ROU				Cluj Napoca		40	400052		
f3fbff05-43b0-45a0-92a8-5f2395925c7f	25.257349	55.285949	ARE					Dubai Sector III				
f3fd48e6-c4e0-4879-ab81-523f6e54bddb	48.179251	2.869924	FRA		771680000	Egreville				77620		
f3fef50c-7340-4186-b280-8eafd1adc79e	25.022747	55.281189	ARE					Dubai Sector VI				
f40353f7-1ae8-47b0-bae6-7bc17def9fbd	23.967753	52.265733	ARE					Al Dhafra				
f403b140-3fee-40a4-8a2f-d1c2b705141a	20.054128	74.669213	IND				Yevla					
f40638cb-dfab-481d-b69f-8dd916d99ded	24.289353	54.573940	ARE					Abu Dhabi				
f4086b15-f87a-4e27-b0d8-5c8b395ddbfc	34.694480	135.502043	JPN		27127037001		Osaka shi Kita ku					
f408d0a6-6df8-4786-91fe-ce4e67a03cfd	48.809756	2.527654	FRA		940170801	Champigny sur Marne				94500		
f408d3d1-fa6c-4012-9ba9-92275cb0a544	24.720250	46.781255	SAU				Al Riyad					
f40dd4d3-bdcb-46be-afa9-a85d56de8be0	24.983048	55.138556	ARE					Dubai Sector V				
f40e0006-37f3-4b23-a24c-ad5692aca342	21.274155	40.419160	SAU				At Taif					
f40fb2b2-a423-4c7e-a8ea-4e2da1ca7e52	24.708241	46.776543	SAU				Al Riyad					
f41107ae-6bdc-409b-94de-b7d0db349c94	30.379840	75.550155	IND				Barnala					
f418bda3-e40a-434b-804d-14c63d1d4885	25.325235	82.987971	IND				Varanasi					
f41af193-4c2f-4b67-8994-341d24003feb	43.880943	-79.468386	CAN	35191288	Vaughan	Toronto	York	Ontario	L6A			
f41b343c-1fd3-4600-b888-638fa2dbe7c6	19.128103	72.996543	IND				Thane					
f41c3aba-8bd8-4bc2-b0eb-baf27b10f899	51.563545	-0.255549	GBR		E01000626		Brent			NW10 0		
f41cd980-d742-4c95-b705-6f035da5c8b0	26.309948	-80.099940	USA	120110103061	Deerfield Beach CCD	Miami-Fort Lauderdale, FL	Broward County	FL	33441			
f42073c2-9de9-40a8-aa48-3c0812c85979	24.503785	54.375860	ARE					Abu Dhabi				
f424d4e4-83d0-4026-8ad1-2f3d993da7a4	25.339935	51.447492	QAT				Al Gharrafa Gharrafat Al Rayyan Izghawa Bani Hajer etc					
f42696b2-3f50-497b-85df-0be4edee9d8c	23.627235	58.482740	OMN				Mutrah					
f42c0766-ba9d-47b9-a19e-b46a8b789871	38.424077	27.140738	TUR					Konak		35210		
f42ddfa8-8e35-41a3-bff5-2d85ccc5d562	12.972855	77.679820	IND				Bangalore East					
f42f4dd3-6ab7-4b2b-b156-2fa7d951f536	24.610727	46.743548	SAU				Al Riyad					
f43192e2-501d-4776-a93a-433fad346b84	21.437198	39.787359	SAU				Makkah Al Mokarramah					
f437ac66-dc36-45a4-83c5-580f5995cab2	24.784659	46.817954	SAU				Al Riyad					
f438fa3e-2585-48bc-8787-dd4cd032ef75	52.388751	4.908756	NLD		03636000	Amsterdam				1031		
f43a58d1-7efa-412f-b519-bc8c72e9fdf5	25.323142	55.382934	ARE					Sharjah				
f43d77e0-1953-4433-9d38-c6673ad27029	25.141084	55.192290	ARE					Dubai Sector III				
f43e3970-e404-4031-8bc2-c490de33500f	31.445154	31.678934	EGY					Damietta				
f43f8b88-f112-4f4f-aae1-9e1f13275d93	23.439346	90.011042	BGD				Sadarapura					
f4402b71-eb39-4274-804b-f27533494bac	1.308822	103.828562	SGP		102015		Newton					
f440c91f-6c45-47eb-937c-8b95aa5e7663	40.599929	-74.279947	USA	340390358002	Rahway city	New York, NY	Union County	NJ	07065			
f440f139-44b2-4f9e-a8ae-d00f0d9d09d6	24.587539	46.600849	SAU				Al Riyad					
f4451a38-e93d-42d8-b100-a9094a4b7648	29.281070	47.952720	KWT			Al Farwaniya		Al Farwaniya Governorate				
f448db4f-3183-4729-8ecf-9a95f7c2b3ee	31.190017	29.936735	EGY					Alexandria				
f44b1ba1-935b-4117-b96e-df153f052beb	25.113644	55.205353	ARE					Dubai Sector III				
f44e832d-f273-49a1-9fec-60d1bc43d81b	40.339617	-74.408045	USA	340230082121	Monroe township	New York, NY	Middlesex County	NJ	08831			
f4502563-0bcc-4aab-bb6c-7da122dfa685	25.357475	55.622539	ARE					Sharjah				
f450a546-4f3c-4d1a-a70f-b66ba002ba2c	24.815646	46.656400	SAU				Al Riyad					
f4551041-5305-4e27-b727-58c8d3069b5c	25.159761	55.251690	ARE					Dubai Sector III				
f456527d-3abb-4f85-bc45-141447c3ec65	24.567118	46.637175	SAU				Al Riyad					
f457681e-dbe5-4315-998b-2c573b6a14dc	37.555321	-122.018035	USA	060014416022	Fremont CCD	San Francisco-Oakland-San Jose, CA	Alameda County	CA	94536			
f45a0875-2b47-44f5-969f-957b44aa6c4e	24.769461	46.680963	SAU				Al Riyad					
f45b0ae8-6a2a-4576-a794-09b3c4214c32	45.540750	-73.622005	CAN	24660439	Montréal	Montréal	Montreal	Quebec	H2R			
f45dc7d9-deec-4a2b-8401-9904a3e8c781	13.097158	80.287874	IND				Purasaiwalkam					
f45e9126-787e-42c6-a398-95cc545377f6	24.440959	54.414765	ARE					Abu Dhabi				
f45f8ad8-0879-4960-b63b-d4f84a6c82b4	48.783973	2.377236	FRA		940810208	Vitry sur Seine				94400		
f4643069-e24c-4a0c-92f0-cf0bf0fff8cb	25.091893	55.385378	ARE					Dubai Sector VI				
f46ab729-26cb-438f-9495-9f896c83c0b0	25.091828	55.174991	ARE					Dubai Sector III				
f472f98a-f4de-4dc9-b510-ba413baeda19	40.551145	-74.460642	USA	340230006032	Piscataway township	New York, NY	Middlesex County	NJ	08854			
f477517b-56c3-4233-b031-28a2a961a9bd	15.361254	75.109781	IND				Hubli					
f47d9728-6a4d-488f-ab9a-680aa3da1f1e	25.381149	55.457335	ARE					Ajman				
f48051f6-cd24-494a-aec6-8f03e8cb9496	41.873678	-87.630541	USA	170318390001	Chicago city	Chicago, IL	Cook County	IL	60605			
f4851a4e-343d-47d8-a1ee-9fd7008d4167	10.337809	79.380148	IND				Pattukkottai					
f48530e9-a73e-43b9-8f99-55a2f243ec41	10.753445	79.846915	IND				Nagapattinam					
f486a83f-2685-4f90-93c1-a72024da06b5	25.203208	55.243913	ARE					Dubai Sector III				
f487881f-dc2c-4522-8981-af2a9b772df4	60.347287	25.085151	FIN			Vantaa				01450		
f48c1f40-f999-404d-8680-fb1c04dd3d68	10.082328	76.610149	IND				Kothamangalam					
f4953387-0797-46aa-b969-b9ab9d79eddb	25.225323	55.283604	ARE					Dubai Sector III				
f4a3e9af-0d46-4c66-a540-363909fdb866	45.476308	-73.563802	CAN	24661131	Montréal	Montréal	Montreal	Quebec	H3K			
f4a51d2a-d265-4147-937b-367c93836e48	25.262351	55.323418	ARE					Dubai Sector I				
f4a53e78-d08d-4317-adec-ddcf9208cc76	34.075627	-84.647730	USA	130670301072	Acworth-Kennesaw CCD	Atlanta, GA	Cobb County	GA	30101			
f4a5dd1b-e4c4-4980-8e92-c6509c80a7f2	25.415041	55.448539	ARE					Ajman				
f4a7351e-2006-4638-81a2-537b1a5efed6	25.553934	51.437915	QAT				Leabaib Al Ebb Al Kheesa Umm Garn Al Daayen etc					
f4a806c3-3d92-441d-80fc-65b2b828ba46	25.362393	55.535952	ARE					Sharjah				
f4ae42ee-4c4c-4702-aa6b-cd5f1eddce47	24.811981	46.792129	SAU				Al Riyad					
f4b00e13-cee2-4d5a-b2e6-ecc6c3da7773	25.023099	55.194635	ARE					Dubai Sector VI				
f4b35e23-4889-487c-bf51-942ce19977e9	25.142528	51.206869	QAT				Rawdat Rashed					
f4b41650-5fe4-419a-a18c-c490ad0f1e16	43.663362	-79.370650	CAN	35202842	Toronto	Toronto	Toronto	Ontario	M5A			
f4b53845-4e19-4579-9076-5c42b2439817	40.403663	17.272305	ITA		0730270000883	Taranto				74122		
f4b8be52-a242-4ac2-9988-885bb21b8444	25.197462	55.267949	ARE					Dubai Sector III				
f4bb1135-1797-4976-a2ad-c9867d3bb2bd	-42.798523	147.252988	AUS	60103101415		Glenorchy C	Berriedale - Chigwell	Tasmania		7011		
f4bd57af-154b-4c0e-93ea-3ca1d74fd784	29.894948	39.301058	SAU				Dawamat Al Jandal					
f4be38b9-550f-4a10-8adc-1bd49a353fcc	51.384876	-0.109327	GBR		E01001117		Croydon			CR0 2		
f4c6209a-efad-40e6-9acc-25bcb57109ef	12.641349	79.526644	IND				Cheyyar					
f4c672e6-6180-489c-8a3e-e9f47a51dae6	25.377552	55.402129	ARE					Sharjah				
f4ca0a1f-6adf-4df2-a03c-075781d9c5aa	43.714868	-79.303087	CAN	35200478	Toronto	Toronto	Toronto	Ontario	M4B			
f4cbbe0f-9184-43c2-9333-75df5a24a412	21.354735	40.288041	SAU				At Taif					
f4cdcd3e-345b-4368-9ff7-016cfb4b0d91	40.743977	-73.897749	USA	360810263003	Queens borough	New York, NY	Queens County	NY	11377			
f4ce9a24-9db9-4d45-ae6e-554b9e3d1db6	-28.031264	153.431894	AUS	30901122735		Gold Coast C	Mermaid Beach - Broadbeach	Queensland		4218		
f4ceea95-9d83-4c60-b140-4378d62b7bad	48.898164	2.320121	FRA		751176816	17eme Arrondissement Paris				75017		
f4cfd89b-2f06-4010-85fa-1b5669d36de3	25.363687	55.393377	ARE					Sharjah				
f4d539dc-8800-4c80-89a8-264d98e375ab	24.854784	46.722734	SAU				Al Riyad					
f4d93877-d0d0-45f7-99fe-362c57bc2ef8	13.049313	80.205074	IND				Mambalam					
f4dbd32c-de98-406a-a60d-63ab7cc5667a	25.269156	55.322227	ARE					Dubai Sector I				
f4df5f89-5cff-425d-abaf-ccbdc0a953be	25.420454	55.471227	ARE					Ajman				
f4dfe84e-358c-4f34-a775-49f3f59d447d	43.810391	-91.253869	USA	550630003003	La Crosse city	La Crosse-Eau Claire, WI	La Crosse County	WI	54601			
f4e2bc68-d76b-4bcf-96de-e11a38b6c867	25.277137	55.307943	ARE					Dubai Sector I				
f4e4f99a-021b-4774-bfb0-013a12ce76f7	21.533437	39.193456	SAU				Jiddah					
f4f79de4-8eef-473c-affb-092b4f068c57	25.043273	55.171942	ARE					Dubai Sector III				
f4fb98a8-0d1f-4a9a-8858-5040f76b4e21	16.412434	120.593320	PHL		RP141102062	Baguio City						
f4fed7ef-029b-4a2c-ab84-90373bb34e6e	23.837693	57.482657	OMN				Al Suwayq					
f4ff451c-6bce-4e37-b3c0-fb0216555368	25.091945	55.169253	ARE					Dubai Sector III				
f4ff90cd-cac0-46c2-8cd3-c493da840d6c	24.680627	46.734739	SAU				Al Riyad					
f50e08a7-8201-43d2-9552-95b47cf2134e	25.290203	55.328893	ARE					Dubai Sector I				
f5169676-9b82-4d36-8119-97062ae48c7b	21.482862	39.183355	SAU				Jiddah					
f51a004b-5dec-46b4-9574-f80567e3ecf9	51.250846	7.160687	DEU			Wuppertal Stadt				42119		
f51b43bf-866f-40aa-86bd-32cc9f03ed32	21.628066	39.136331	SAU				Jiddah					
f5250c1f-cfbf-4823-9b50-b4ae1aa9d25c	36.730743	3.109187	DZA					Alger				
f53477e1-b498-4f47-b29f-8e4b43f4c4f6	25.032475	55.152462	ARE					Dubai Sector V				
f5349085-c497-4e0e-9fd4-8095c0738352	24.615499	46.719777	SAU				Al Riyad					
f53d613a-a4cf-4c62-bbd2-77f0e6f2312e	25.269511	55.308821	ARE					Dubai Sector I				
f53d8697-55ad-40f1-8a31-aea68b1c9720	24.149851	54.428115	ARE					Abu Dhabi				
f53db9e8-66de-454b-99b6-8deaea4fbbef	25.314982	55.410199	ARE					Sharjah				
f53f25be-eb6e-4699-b2fb-5edd9086aa23	9.941605	76.305826	IND				Kanayannur					
f541836c-4ad3-4d3c-a22b-992b9ec70584	25.275194	55.333589	ARE					Dubai Sector I				
f543ca24-9bf8-46d0-ba2b-21b3d5b0fff2	25.132528	55.248923	ARE					Dubai Sector III				
f544c919-f61c-4f2a-afa1-ba70f9151a72	25.134334	55.240308	ARE					Dubai Sector III				
f5478452-a80c-4fc6-974b-8c0fe2344bed	51.475116	-0.149044	GBR		E01033100		Wandsworth			SW11 5		
f547a7dc-3ff1-4e02-b20c-2452a6cf37af	53.524538	10.019935	DEU			Hamburg Freie und Hansestadt				20539		
f54ce473-f5bc-40ec-a4e1-ce971b325ed3	25.141044	55.259829	ARE					Dubai Sector III				
f5581851-7056-445d-ad76-2069712f9ab1	51.565703	-0.140297	GBR		E01002773		Islington			N19 5		
f55f5b3e-7e33-4c9c-ad18-2f82b8ba87b3	25.088449	55.146844	ARE					Dubai Sector III				
f5610503-9976-4bce-94b1-ef1cf7d744d4	19.213597	72.979813	IND				Thane					
f5650049-6b1e-4dc5-bf21-e8710d4c68fa	24.443880	54.410014	ARE					Abu Dhabi				
f5661d77-2fe3-462b-a207-aa60b506c2bc	25.154899	55.204093	ARE					Dubai Sector III				
f56bb7a2-2437-44ef-9c7c-d6b3b4944c72	35.743006	139.862874	JPN		13122018001		Katsushika ku					
f56bd564-7541-4853-8ba6-7166047bdb89	25.606162	56.261269	OMN				Daba					
f5705b30-4115-471a-a882-0528bfc5a1e8	24.826119	46.777041	SAU				Al Riyad					
f576c877-ade0-4194-a232-094e9a1fac75	25.193908	55.289463	ARE					Dubai Sector III				
f57c2790-d662-482a-a0d8-c1a14be05e00	25.275458	55.326755	ARE					Dubai Sector I				
f5807b7c-eb62-4b6e-847c-dcd2088c8909	25.438659	55.524077	ARE					Ajman				
f5807da4-233c-4e94-815d-c2c396bc92af	25.152538	55.244275	ARE					Dubai Sector III				
f5835896-a5b0-4bca-aa27-d0fb7f65b15e	24.444247	39.481306	SAU				Al Madinah					
f5875aaa-cc76-4bb7-8ff5-083a3e3696c8	25.264855	55.424631	ARE					Dubai Sector II				
f5898c82-5a21-4ced-a678-48ae58788a9a	47.259782	-1.640009	FRA		441140102	Orvault				44700		
f58a60a1-5ad7-4d22-b6fb-0af21be0ade1	51.029669	7.763033	DEU			Drolshagen Stadt				57489		
f58ac93d-d32f-4a1e-aa0f-e9e887964fcb	25.340814	51.444530	QAT				Al Gharrafa Gharrafat Al Rayyan Izghawa Bani Hajer etc					
f58cfd2b-437f-4547-969e-748e4d3787a1	25.286451	55.324090	ARE					Dubai Sector I				
f58e694e-b395-423f-ba92-567bf1a879fa	19.236104	72.843721	IND				Mumbai Suburban					
f5922f70-9451-48b8-aeae-1cf1a434debd	25.230062	51.468748	QAT				Fereej Al Asiri Bu Hamour Mesaimeer etc					
f59501cf-2679-4b52-89fd-cfff5b7462e1	24.798657	46.750245	SAU				Al Riyad					
f5991971-b4b5-4c3a-b0fc-d152c2ad1140	25.159298	55.207923	ARE					Dubai Sector III				
f5998dff-3819-4591-94e1-498f89e505d1	11.119600	77.374594	IND				Tiruppur					
f59a30ca-7938-40d0-9b73-56833637506b	24.536844	54.687835	ARE					Abu Dhabi				
f59ae0a3-a9b8-4d6f-baa9-e849f298cff0	26.370770	43.982866	SAU				Buraydah					
f59b06a6-2a60-49f0-afdb-4f7318cfc3ad	25.174290	55.339943	ARE					Dubai Sector VI				
f59ca752-5e5b-4840-bb21-5fb6668112ef	24.463543	54.654554	ARE					Abu Dhabi				
f59d5a0a-ccd5-4e95-b807-e4f89aa94a44	31.170128	75.211073	IND				Sultanpur Lodhi					
f5a54858-9151-4d29-90d2-04929179e908	51.401233	-0.303354	GBR		E01002965		Kingston upon Thames			KT1 2		
