segment_id,card_id,segment_name,tenant,country,status,is_deleted,creator,creation_date
87153,b36743ea0c92163b5e3b07c45aa57211,NC > L > Near > Geographic > Postcode > 7470,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:57:12
87152,19aeac0ebb3c568de51607a6a4cc32d8,NC > L > Near > Geographic > Postcode > 6306,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:57:05
87151,c61e4e4851e1ef716642fd449f4374a7,NC > L > Near > Geographic > Postcode > 2203,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:56:55
87150,ccc0c01de14b79f40af0df1d830d50f1,NC > L > Near > Geographic > Postcode > 3013,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:56:48
87149,db5df7ae99b94775e6d16448dc7f9e01,NC > L > Near > Geographic > Postcode > 4804,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:56:20
87148,47daa548a8597005b4aed257e5f89bca,NC > L > Near > Geographic > Postcode > 3685,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:56:10
87147,81003dfa095bbcb791d7e0b1c57b10c7,NC > L > Near > Geographic > Postcode > 2732,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:56:02
87146,871bad93c8462d7817bac95e4d416f26,NC > L > Near > Geographic > Postcode > 7019,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:55:54
87145,94360d2e628f972196b845b214568f50,NC > L > Near > Geographic > Postcode > 4561,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:55:46
87144,756a1f1b1d37998aeafd9916a9001a50,NC > L > Near > Geographic > Postcode > 2647,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:55:39
87143,0567d92dc2e6fa3e093aee4586db4b4c,NC > L > Near > Geographic > Postcode > 5372,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:55:29
87142,4d59f04a1fea106ec6e1c086c11b226f,NC > L > Near > Geographic > Postcode > 2800,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:55:20
87141,07d38f9552b35a415afff7e3357fca78,NC > L > Near > Geographic > Postcode > 2312,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:55:05
87140,33e1b5b56e769b8c18c3ab5d6feb5844,NC > L > Near > Geographic > Postcode > 4223,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:54:56
87139,b0bface2c4587e442e7acef2efd942f8,NC > L > Near > Geographic > Postcode > 4072,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:54:49
87138,8f1644e663b29b682a8d9e38bac531bb,NC > L > Near > Geographic > Postcode > 3937,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:54:35
87137,9208f014865e915c923d325883fe3e34,NC > L > Near > Geographic > Postcode > 3133,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:54:28
87136,dbabfdd0b3cc291f056449eb37c576ca,NC > L > Near > Geographic > Postcode > 4737,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:54:17
87135,1b4e17066dce7c5250a45bedcc26c0a6,NC > L > Near > Geographic > Postcode > 2429,newscorp-postcode,AUS,Active,No,kushalappa@near.com,2024-03-15 06:54:13
87134,8086bf39226933c28f98a273f3544cac,NC > L > Near > Geographic > Postcode > 3991,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:50:28
87133,a27a33ddf0af6352a47c8aa79fa03185,NC > L > Near > Geographic > Postcode > 5083,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:50:03
87132,59b787f931cc1059bcbba20e34c6f386,NC > L > Near > Geographic > Postcode > 4728,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:49:28
87131,8b0e87c746803e45df260c6a066c4db9,NC > L > Near > Geographic > Postcode > 4519,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:49:05
87130,d70d97f846a3b7f614630c88146649b5,NC > L > Near > Geographic > Postcode > 2567,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:48:44
87129,8198614f1fc07d28fd17439404790198,NC > L > Near > Geographic > Postcode > 6532,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:48:15
87128,b8a28c41fe0f12ba75a39cef6f3d65c7,NC > L > Near > Geographic > Postcode > 2474,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 06:47:55
87127,1c87a3d5a7a253a502eb103f9877a0ba,NC > L > Near > Geographic > Postcode > 4509,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:31:05
87126,fe87ff78fb2ffa2267dfee0a90ae87c3,NC > L > Near > Geographic > Postcode > 3023,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:30:39
87125,8ad9cf1f720c5dcc493a4ae8e326e752,NC > L > Near > Geographic > Postcode > 2219,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:30:17
87124,9fc8f51d1d6b6ae3516062a716adbf55,NC > L > Near > Geographic > Postcode > 5094,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:29:49
87123,e222a3ed1f0f4b12f228ceebfc8eef30,NC > L > Near > Geographic > Postcode > 2021,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:29:23
87122,08435705297f9d527e7cbb623d15a5af,NC > L > Near > Geographic > Postcode > 5031,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:28:51
87121,96ea64f8b6837040732520d31ddd2a5b,NC > L > Near > Geographic > Postcode > 2172,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:28:24
87120,45ff78ecf823822b219e0f3beb11557f,NC > L > Near > Geographic > Postcode > 3041,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:27:54
87119,0f6c49c4fae4f34795e5e7638cdf0f98,NC > L > Near > Geographic > Postcode > 4742,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:27:29
87118,6745891d26f5247e17ac1c95ae8727ed,NC > L > Near > Geographic > Postcode > 4011,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:27:09
87117,1c22261ab4142dcfcfe448872c941863,NC > L > Near > Geographic > Postcode > 6078,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:26:49
87116,702275b9ab3931433dbdca99b9caaeae,NC > L > Near > Geographic > Postcode > 2074,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:26:11
87115,8b2e6ad3a3946a04949f2de3f77ccf30,NC > L > Near > Geographic > Postcode > 4156,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:25:37
87114,e95f92762f73b1a23f03ee7d7c09dd63,NC > L > Near > Geographic > Postcode > 2574,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:25:10
87113,72086e792c3779bf5ce8cebfa146b0d9,NC > L > Near > Geographic > Postcode > 4122,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:24:44
87112,4ce7b0974e95fefdd81eb9e5d53fd64f,NC > L > Near > Geographic > Postcode > 3165,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:24:07
87111,1ba261136560c6b22a8c6552edb34d1b,NC > L > Near > Geographic > Postcode > 2134,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:23:22
87110,ff849b9a0a9818a26709abc685f81897,NC > L > Near > Geographic > Postcode > 4101,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:22:57
87109,85351685b8e681717b906f37dd45dbda,NC > L > Near > Geographic > Postcode > 2066,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:20:20
87108,add5a8d1e40d751af629b0a2ddca54bf,NC > L > Near > Geographic > Postcode > 4505,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:19:54
87107,9c24506930117f022fe03bd6c620306d,NC > L > Near > Geographic > Postcode > 3220,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:19:30
87106,a1bf4e2da96ac74910239ec60a69f97d,NC > L > Near > Geographic > Postcode > 4169,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:19:07
87105,5297a7712c3dae344db88fe56c3649b9,NC > L > Near > Geographic > Postcode > 2060,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:18:41
87104,43a642ed3222ec66b41b55429522fd4c,NC > L > Near > Geographic > Postcode > 3183,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:17:55
87103,099577a83c69e661f560cf59630454e4,NC > L > Near > Geographic > Postcode > 3182,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:17:30
87102,46a447194a1b273e0167c7868be6d0c3,NC > L > Near > Geographic > Postcode > 2075,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:17:04
87101,c8f97fca2cc4beab5353a0f44c3f1d7c,NC > L > Near > Geographic > Postcode > 2104,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:09:11
87100,155496118602541b05bcd4d469ca07d9,NC > L > Near > Geographic > Postcode > 3168,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:08:43
87099,810240749ef276d88a1502da152e077f,NC > L > Near > Geographic > Postcode > 2061,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:08:19
87098,1132a134019e53ea1f18d56d69463b3c,NC > L > Near > Geographic > Postcode > 2220,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:07:59
87097,6aa2c024d8035f6699658a7e568000e3,NC > L > Near > Geographic > Postcode > 2754,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:07:28
87096,5880c04c4c8c2a50feded6f64b073012,NC > L > Near > Geographic > Postcode > 4218,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:06:57
87095,5aed33656fae348e479e25b1179f2c07,NC > L > Near > Geographic > Postcode > 4211,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:06:32
87094,86d15275ac6cbddf84414f61964686ef,NC > L > Near > Geographic > Postcode > 6065,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:06:02
87093,069e2cf9937fa02b3c718981e004e882,NC > L > Near > Geographic > Postcode > 3231,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:05:43
87092,a82254ae10a56bb1eea027a70f54f57b,NC > L > Near > Geographic > Postcode > 5050,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:05:21
87091,32d112e2ecfab7ab00bbd9b55380aef7,NC > L > Near > Geographic > Postcode > 2222,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:04:57
87090,94ee6b0a16b0aa8210bab466c91fb476,NC > L > Near > Geographic > Postcode > 6030,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:04:15
87089,82cd3660d4dcbf3a4d367188807bd2a9,NC > L > Near > Geographic > Postcode > 4304,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:03:43
87088,1897002163cae0bda2aa3b0a99d1d962,NC > L > Near > Geographic > Postcode > 4068,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 06:03:22
87087,bea2b096c1d0fe6a6c9e99cd7bc2b1fe,NC > L > Near > Geographic > Postcode > 6053,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:58:45
87086,2c295a8ba33499cd44f5772594bbd558,NC > L > Near > Geographic > Postcode > 5090,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:58:21
87085,51060651e3e370489b4db20eeecb54b4,NC > L > Near > Geographic > Postcode > 2606,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:58:00
87084,f959e8fa06998d677bbe22b989477951,NC > L > Near > Geographic > Postcode > 3065,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:57:40
87083,6a3c13263cddc1617af0ceefe461d198,NC > L > Near > Geographic > Postcode > 2119,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:57:20
87082,0657e084016b3f91996865405ce9915b,NC > L > Near > Geographic > Postcode > 3190,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:57:00
87081,00929fe118d966a398b7a54550e7d033,NC > L > Near > Geographic > Postcode > 3156,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:56:34
87080,7174abeadaa3f2344ae4532096490a3e,NC > L > Near > Geographic > Postcode > 2176,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:56:11
87079,4c98ab37e469df79f5ca8cd45a411d5e,NC > L > Near > Geographic > Postcode > 2143,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:55:49
87078,08d948e10ccc8120232a41b6ba31a9fc,NC > L > Near > Geographic > Postcode > 3109,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:55:22
87077,a1be43dee4dec78d40dc0b92b364b758,NC > L > Near > Geographic > Postcode > 5167,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:55:00
87076,7f080fa368e95d6f5b65d79746d28999,NC > L > Near > Geographic > Postcode > 6055,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:54:10
87075,be90669dcd38009a294b50571837d971,NC > L > Near > Geographic > Postcode > 6032,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:53:50
87074,4bb0a6305b84d9326cf5317ca4791f16,NC > L > Near > Geographic > Postcode > 2566,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:53:29
87073,a4939c42662619eb7346eca829f60e40,NC > L > Near > Geographic > Postcode > 4128,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:53:05
87072,e95203d19f0d20f25938478364e382c9,NC > L > Near > Geographic > Postcode > 2321,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:52:47
87071,98722e53076ba15c5110e6b7c307ba4e,NC > L > Near > Geographic > Postcode > 3174,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:52:23
87070,e56e805866ae7592068c6cc1a658f3bc,NC > L > Near > Geographic > Postcode > 2747,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:51:57
87069,e9c54ee020cae2f4f7ec8e0808eb3e7a,NC > L > Near > Geographic > Postcode > 6062,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:51:36
87068,11f31f7c0bd5b7794ec30180d66ef548,NC > L > Near > Geographic > Postcode > 2516,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:51:07
87067,68109291a1e1d83b0bdbd8652e6fc484,NC > L > Near > Geographic > Postcode > 4890,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:47:52
87066,4bcb2aa851d39e6af034443eb7823b89,NC > L > Near > Geographic > Postcode > 6716,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:47:33
87065,a9eccf8947ca3ab084e151ee7a9587cf,NC > L > Near > Geographic > Postcode > 3319,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:46:57
87064,19dea1b71eb62445810513f74f2ad33a,NC > L > Near > Geographic > Postcode > 3318,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:46:35
87063,37a93fc20054da24e315fb40bb0f7c53,NC > L > Near > Geographic > Postcode > 5608,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:45:50
87062,3689b6e723b96d9a56692e3c947fef87,NC > L > Near > Geographic > Postcode > 4477,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:45:30
87061,32b4b8498fcea35953bca0bc07d1cfce,NC > L > Near > Geographic > Postcode > 2388,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:45:12
87060,59967b3d217b75ff1ca304a84d7273e8,NC > L > Near > Geographic > Postcode > 6042,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:44:56
87059,a4af6e9211d112e60b654c6b38b30c30,NC > L > Near > Geographic > Postcode > 6630,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:44:38
87058,3b8f68958b3fb3317825a986e48814f8,NC > L > Near > Geographic > Postcode > 3267,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:44:17
87057,aef391fffb19255c56a982db3ad220a4,NC > L > Near > Geographic > Postcode > 5431,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:43:57
87056,e53579c6aa307734c02d136c97972885,NC > L > Near > Geographic > Postcode > 5381,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:43:37
87055,5ed59de96c98fa279d02823f56a45685,NC > L > Near > Geographic > Postcode > 3732,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:43:17
87054,1944b39b49e6ad16be0a4c6571bb8dcb,NC > L > Near > Geographic > Postcode > 4722,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:42:56
87053,f6370a1fdb564d10b59fd1a657a220b2,NC > L > Near > Geographic > Postcode > 6569,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:42:38
87052,dc812cb1d445ffff6bb02886cba6c002,NC > L > Near > Geographic > Postcode > 4743,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:42:19
87051,0b4409ad43e82a85a7ad67a06eca54ac,NC > L > Near > Geographic > Postcode > 2401,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:42:03
87050,3b55afb26239ae82fbb417a32dcce250,NC > L > Near > Geographic > Postcode > 2879,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:41:40
87049,4278ba0eb5671ed31d74683a504dc2ac,NC > L > Near > Geographic > Postcode > 6485,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:41:17
87048,15f18e9307ecec374dfda90d9cc63db5,NC > L > Near > Geographic > Postcode > 6383,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:41:00
87047,0aef74fc76675192b91f996a04f836f6,NC > L > Near > Geographic > Postcode > 6394,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:39:55
87046,fbc0ee014bb87f36272636394592ada8,NC > L > Near > Geographic > Postcode > 5419,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:39:36
87045,467ecc59d87c1deb0ca9f74322b3f933,NC > L > Near > Geographic > Postcode > 5560,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:39:15
87044,abf112fc2cdd9112d95cfa4f4d076542,NC > L > Near > Geographic > Postcode > 2834,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:38:51
87043,754ede12086571ecef908eee4f0f67f5,NC > L > Near > Geographic > Postcode > 4630,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:38:29
87042,44c78e7876c91446ac286cdd13c6ffb4,NC > L > Near > Geographic > Postcode > 2650,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:38:14
87041,38e8709a2722507e80164b27205da035,NC > L > Near > Geographic > Postcode > 4353,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:37:56
87040,da907556bdbe1bc804d94a9995733f02,NC > L > Near > Geographic > Postcode > 3537,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:37:34
87039,8544adae5cfbf9e4c91eabc6ec3a99b4,NC > L > Near > Geographic > Postcode > 2713,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:37:10
87038,034ba4c739b0a8cdd591c35b4865dbe6,NC > L > Near > Geographic > Postcode > 6258,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:36:50
87037,3d953b6c61640a848098c999bf9a12b7,NC > L > Near > Geographic > Postcode > 6337,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:36:28
87036,2c2ef310b781dc10e7925003f3a1a789,NC > L > Near > Geographic > Postcode > 2370,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:36:04
87035,11d03a1a6ec84f0ab4f232cf19186566,NC > L > Near > Geographic > Postcode > 5333,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:35:47
87034,d51cdd8f974538e3657911f58e07c378,NC > L > Near > Geographic > Postcode > 2867,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:35:19
87033,e1e9fb5a2525d0c2622cc2d43e86c228,NC > L > Near > Geographic > Postcode > 5268,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:35:01
87032,0936d5b05160182dcfe0846e10ebe02a,NC > L > Near > Geographic > Postcode > 2825,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:34:40
87031,fb8c46910b4f9f254dcad937938836e6,NC > L > Near > Geographic > Postcode > 6707,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:33:46
87030,00d8d17334814fdf9e3c1d3b15fab6e2,NC > L > Near > Geographic > Postcode > 3469,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:33:29
87029,f6dd77a9ec2ecb13285d1eda3a7e6b44,NC > L > Near > Geographic > Postcode > 5491,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:33:12
87028,e79ce83f11532138b3492e2a6ffa1e8d,NC > L > Near > Geographic > Postcode > 3010,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:32:52
87027,dc6a7bd6036b37010c2618632584faf4,NC > L > Near > Geographic > Postcode > 5602,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:32:35
87026,79e1dd798955b55bbc8f654e4a95b482,NC > L > Near > Geographic > Postcode > 4860,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:32:11
87025,b7c97532b6f6d4541da8e308711704da,NC > L > Near > Geographic > Postcode > 6770,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:31:06
87024,d8d8538d4962082812794fdfd4baa64f,NC > L > Near > Geographic > Postcode > 3475,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:30:51
87023,bbd2ae6ddf6a66b3576dd490a00e3d49,NC > L > Near > Geographic > Postcode > 6341,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:30:28
87022,cfaadf5027e8a46b2b79cdc0a1f0a3a7,NC > L > Near > Geographic > Postcode > 3900,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:30:08
87021,e0af9587949e0ebfd873891dcbae6f43,NC > L > Near > Geographic > Postcode > 4875,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:29:52
87020,07046569c3199be09f7d71be3f4c4a8d,NC > L > Near > Geographic > Postcode > 4895,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:29:27
87019,1accbef9379c32f2cb5692eceda67cc3,NC > L > Near > Geographic > Postcode > 5720,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:29:06
87018,9cc032e8fb9578387264f68a4a3a7555,NC > L > Near > Geographic > Postcode > 4891,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:28:48
87017,124a8e3bc9d4a988485e9db7da663f61,NC > L > Near > Geographic > Postcode > 6413,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:27:43
87016,ea109813841a3d5a675c461ee5482012,NC > L > Near > Geographic > Postcode > 4514,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:27:18
87015,30e01f42794831eb7c959a1898c40dc1,NC > L > Near > Geographic > Postcode > 6323,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:26:51
87014,317ecf03d7a4bd0e6e6aa8e87fd3b804,NC > L > Near > Geographic > Postcode > 3629,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:26:26
87013,5b9c477b1159b083034d598dea335a88,NC > L > Near > Geographic > Postcode > 5356,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:25:59
87012,1639b3da6b2d9082422ad660e145ca14,NC > L > Near > Geographic > Postcode > 6043,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:25:38
87011,00054222b3742bdec4a85c0ee7032c29,NC > L > Near > Geographic > Postcode > 2777,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:25:14
87010,07d723325450e804c66ff45176d3f94f,NC > L > Near > Geographic > Postcode > 3235,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:24:53
87009,a8a094a3d1badaf3d5e8537bb966e77c,NC > L > Near > Geographic > Postcode > 3795,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:24:32
87008,51b6d1c3b5b241d5ec4868be637e802b,NC > L > Near > Geographic > Postcode > 3820,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:24:06
87007,d1a68756f09debf4717d461b29614334,NC > L > Near > Geographic > Postcode > 2064,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:22:30
87006,2ef9c0e476eac795b9df585526f517b1,NC > L > Near > Geographic > Postcode > 4574,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:22:10
87005,0e07ccfaaaaae58518b11a3cb8e23d41,NC > L > Near > Geographic > Postcode > 3059,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:21:45
87004,d62a28a29da9f0e630f2e762ef2a3dbe,NC > L > Near > Geographic > Postcode > 4707,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:21:19
87003,b12a4e328964c9366de6f9445abaea0b,NC > L > Near > Geographic > Postcode > 6426,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:21:00
87002,4ebb4cbd31b11feaf0a9bce0eb050241,NC > L > Near > Geographic > Postcode > 6516,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:20:55
87001,f58e7308ca365eeea689ca3e35af67bb,NC > L > Near > Geographic > Postcode > 4350,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:20:38
87000,48884986cee4a0061cf0e429ab2d97d5,NC > L > Near > Geographic > Postcode > 3616,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:20:33
86999,b738b00cb1fdf8160a52a28920275bb5,NC > L > Near > Geographic > Postcode > 4114,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:20:05
86998,f5db1a97cf3da94fd16e3259eb4d4aa5,NC > L > Near > Geographic > Postcode > 4361,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:20:03
86997,48e5b3abc16e042d4c8735db95966005,NC > L > Near > Geographic > Postcode > 5154,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:19:26
86996,e0b45ca6815ed4daf89183563346a8c5,NC > L > Near > Geographic > Postcode > 5113,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:19:02
86995,6fc2128a5f4117c44f72d1d0fda4fa7b,NC > L > Near > Geographic > Postcode > 3423,newscorp-postcode,AUS,Active,No,gurupramodha@near.com,2024-03-15 05:18:37
86994,400885d0c4a53f87160ce510f8ce43e2,NC > L > Near > Geographic > Postcode > 3617,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:15:51
86993,c6e5a5b8a9717ebf1dd703a930cb85e5,NC > L > Near > Geographic > Postcode > 6560,newscorp-postcode,AUS,Active,No,preethish@near.co,2024-03-15 05:15:22
